show_id,episode_id,youknow,lets,VIMP_ACT,VIMP_COMM,VIMP_MENTAL,VIMP_CAUSE,VIMP_OCCUR,VIMP_EXIST,VIMP_ASPECT,VIMP_DOAUX,VIMP_NONE,words
1138657182,3774db6bb58a045b,200,20,7,2,5,20,0,0,0,4,18,22114
1138657182,3836e56bb2bff184,33,13,3,1,5,13,0,1,0,3,9,10942
1138657182,39b2895ec5d412e3,21,7,4,4,5,7,0,0,1,5,14,12498
1138657182,3bd79d2b2b7ec4d2,6,6,8,0,2,6,0,0,0,0,4,4969
1138657182,3ced5efd8d1e627d,160,6,2,0,0,7,1,0,0,3,8,10116
1138657182,3e033855e3b0bb1a,169,19,4,4,2,19,0,0,1,2,11,14399
1138657182,3f19e05c3103a21d,17,6,8,0,3,6,0,0,0,0,11,9126
1138657182,43805b30ed3aa00c,42,3,7,3,4,3,0,0,0,4,15,11990
1138657182,45d12b1cc7030429,8,3,3,0,1,3,0,1,0,3,11,6628
1138657182,46962d1be1c44f32,88,6,6,0,1,6,0,0,2,2,16,10154
1138657182,48cce7ad6f564dfe,23,13,2,2,2,13,0,0,1,0,9,10923
1138657182,4a45a9d606f1090c,204,10,7,3,5,12,0,1,2,1,7,15171
1138657182,4b91581493291b29,82,15,7,5,11,15,1,1,3,5,13,18489
1138657182,4bb1d245ce0854c3,196,2,6,1,0,2,0,0,0,4,9,14676
1138657182,4cad58abaf0e69a8,7,3,1,4,4,3,0,0,2,1,2,5021
1138657182,4dc70d401dd5a147,19,9,2,2,2,9,0,0,0,0,4,15749
1138657182,4deea0d16acc1477,186,14,11,0,2,14,0,1,0,1,6,20474
1138657182,4e4c911628d83c9e,64,15,3,1,5,15,0,0,1,5,6,10510
1138657182,4e5cb2e6a8575c22,12,14,13,5,8,14,1,0,0,1,12,13917
1138657182,4e8b173054cc9ffb,24,13,6,2,2,13,0,0,0,1,14,14171
1138657182,4e9291b01337f317,193,16,5,3,3,16,0,0,2,6,4,15671
1138657182,4f28582bb32d656f,12,8,4,4,2,8,0,3,0,2,13,9081
1138657182,500d30be7b00d089,6,1,1,0,2,1,0,0,0,0,5,4641
1138657182,5073bfc5513ce4f6,10,6,1,0,2,6,0,0,1,2,3,5746
1138657182,52fb54f105359765,18,16,7,1,6,16,0,0,0,0,7,12210
1138657182,5351632cc97cd535,39,17,9,2,4,17,0,0,3,6,12,12563
1138657182,5743938deec53e3d,52,6,3,0,1,6,0,0,1,2,5,9187
1138657182,57829c7a4192f24f,7,3,3,0,1,3,0,0,0,0,1,5002
1138657182,5cf4cc65a5df4b50,129,19,3,0,0,19,0,0,0,3,4,14543
1138657182,5fa249b8eee4ac57,184,9,3,0,2,9,0,0,0,2,10,13824
1138657182,5fbea239cdcc34d6,2,7,7,1,0,7,0,0,0,1,7,4103
1138657182,60d00f80f25a0cda,66,6,2,0,6,6,1,0,0,0,2,10223
1138657182,616fc6ef9d72f3d3,69,2,1,6,4,3,0,1,2,1,4,12311
1138657182,61fb4e8e9ecdd794,21,10,8,4,3,10,0,0,0,4,14,16665
1138657182,622dc644387d43db,15,17,3,2,1,17,0,0,0,2,6,9985
1138657182,642af3e3f16b5992,127,12,9,2,9,12,0,1,3,1,15,18462
1138657182,6608611d075f0e3e,38,5,4,1,3,5,0,2,2,1,4,5235
1138657182,66c5ce2e59c801b0,7,5,3,1,5,6,0,0,0,1,4,8302
1138657182,6888bde6147327c6,31,10,8,4,2,10,0,0,0,1,3,11460
1138657182,69becda15d29893d,136,9,5,1,1,9,0,0,0,3,10,24972
1138657182,6b60d30fcf25be8c,176,17,5,4,6,17,0,0,1,2,9,16386
1138657182,6b84294c8d2534f4,67,11,8,4,3,11,0,1,1,2,18,17364
1138657182,6bd29d3d2ecdf7ed,5,6,3,2,0,6,0,0,1,0,7,8359
1138657182,6d53afb83d593612,25,5,14,1,8,5,0,1,2,1,11,18429
1138657182,6ec53351fbf9d835,390,25,10,6,8,25,1,1,1,6,32,43855
1138657182,6f18962fc3809207,89,5,3,0,1,5,0,0,1,2,4,11816
1138657182,6f1fc3675a99c1cb,45,0,6,1,0,0,0,0,0,0,1,6630
1138657182,6fe9b8e1036accf9,71,12,6,2,1,12,0,0,0,5,11,11221
1138657182,710cdb15b34a458e,219,18,5,2,3,18,0,0,0,2,8,11890
1138657182,7213b65eafe00572,85,15,6,3,5,16,0,0,0,2,6,16477
1138657182,7221cdbb6a852f9b,9,5,3,1,3,6,0,1,1,1,3,7132
1138657182,7350b7147d97cc34,18,13,5,1,5,13,0,0,0,0,1,9502
1138657182,736b99ddc7558b5c,28,2,5,1,0,2,0,0,2,1,3,7982
1138657182,75d1833a7978775c,160,6,1,0,1,6,0,0,0,0,5,12294
1138657182,76448f8e5844de98,13,9,5,3,3,9,0,0,1,5,15,8210
1138657182,76695e500fdb84b3,0,10,5,0,4,10,0,0,0,2,7,6489
1138657182,77b45461486898a8,21,6,6,4,6,6,0,0,1,0,7,10493
1138657182,78bd6d2d277bc176,17,21,1,3,3,21,0,0,0,0,5,9831
1138657182,7b45ce112e26364c,13,3,6,2,2,3,0,0,1,0,5,4305
1138657182,7e20d421cd902030,81,9,10,2,2,9,0,0,2,1,7,12475
1138657182,7ea1b8b6da773671,125,24,5,3,3,24,0,0,2,4,16,25822
1138657182,80eb1d8d5e8fa331,61,10,6,0,4,10,0,1,0,1,9,13561
1138657182,8221bb2e915dbc4d,25,10,3,3,3,10,1,0,1,5,7,11162
1138657182,82dc81f58c63419e,55,25,4,0,4,25,0,0,1,3,11,14622
1138657182,87bbdc87b24334ad,75,5,5,1,1,5,0,0,0,5,12,10091
1138657182,8951168dc5ca5656,12,11,6,1,3,11,0,1,2,4,13,9581
1138657182,8c42b70f88c3b257,277,21,8,1,6,21,0,0,1,1,20,25127
1138657182,927410843566cbab,9,10,4,2,2,10,0,0,0,2,6,6345
1138657182,92a61f76ab2bdaf2,7,3,6,0,3,3,0,0,1,7,6,5820
1138657182,980361982600a530,33,15,5,7,12,15,0,0,0,5,10,9797
1138657182,991b712955aa0ec4,18,22,6,4,8,23,0,0,7,4,15,11770
1138657182,9c46d732eb67b308,102,5,6,2,5,5,0,0,1,5,14,12824
1138657182,9d23c2b78badfd88,53,8,6,1,5,8,0,0,0,2,7,10862
1138657182,9d4f509dede39436,96,9,11,2,12,9,0,0,2,1,7,12472
1138657182,a3910e3e21ea27bd,9,2,1,0,1,2,0,0,1,0,1,3202
1138657182,a4160b6838b0bd94,135,44,7,4,7,45,0,0,1,2,22,19921
1138657182,a737fafd7f395409,280,18,18,4,7,18,0,1,1,9,30,35422
1138657182,a7c01a226c99b31b,7,10,7,5,0,10,0,0,0,0,5,7194
1138657182,a84c9045a2fb12f7,196,29,10,8,5,29,0,1,1,5,9,30034
1138657182,a90a3e577b82bb4a,133,9,7,3,4,9,0,0,1,1,8,12205
1138657182,aab84f07228c26cb,46,11,4,4,1,11,0,0,0,1,8,9782
1138657182,af137d02dc081380,21,6,6,1,3,6,0,0,0,1,7,10995
1138657182,b0938ecfaa847b95,66,11,3,2,5,11,0,0,0,5,3,14786
1138657182,b18bb6a2f11df7f8,12,4,3,0,2,4,0,0,0,2,3,9620
1138657182,b258962b53001479,29,11,15,6,8,11,0,0,1,9,16,13251
1138657182,b2c4a9be10981b36,9,0,2,3,0,0,0,0,0,2,2,5238
1138657182,b37b9801fef9ed43,17,3,7,6,6,3,0,0,0,2,14,9214
1138657182,b51f2df193671583,182,23,12,5,17,23,0,1,3,5,24,23778
1138657182,ba978b15214fd3e8,19,4,3,1,3,4,0,0,1,0,1,7050
1138657182,bb9352bb474ec2d8,110,7,5,1,0,7,1,1,1,5,20,13631
1138657182,bd72dfedca343fd9,7,7,2,3,0,7,0,0,0,2,7,6767
1138657182,c0ff78c638bd2ff5,131,11,9,4,8,11,0,0,4,7,6,22713
1138657182,c1382e0e03940a16,2,5,4,5,5,5,1,1,3,0,4,3323
1138657182,c3531785d5ef0da9,116,26,4,1,3,26,0,0,2,1,3,18048
1138657182,c3d02b8728e1c4ab,30,9,8,2,2,9,0,0,0,1,1,10232
1138657182,c46ba9c67d57f803,112,11,5,2,2,11,0,0,2,1,8,12280
1138657182,c4dd728ffc231102,256,13,4,2,0,13,0,1,0,2,21,20983
1138657182,c6491127ec359283,8,17,6,3,3,18,0,0,0,1,6,12236
1138657182,c69481e6165a142d,15,6,3,5,4,6,0,0,0,1,7,8546
1138657182,c7556cf4be84ab8a,5,3,5,0,3,3,0,0,0,1,5,5308
1138657182,c8134a9e3a314d01,9,11,3,4,2,11,0,0,3,1,4,7562
1138657182,c8208192efca9901,85,15,3,1,4,15,0,2,0,4,6,16648
1138657182,ca461e15bacc3742,36,15,7,1,4,17,0,0,6,1,16,13002
1138657182,ca571261e6361f2a,4,2,0,1,2,2,0,0,0,0,1,5149
1138657182,cb14d7c3d2fc9021,11,11,1,1,2,11,0,0,1,1,5,9807
1138657182,cc82bd9258c45fb5,347,17,5,0,3,17,0,0,0,3,5,15246
1138657182,cd687d4c01541230,38,20,1,0,6,20,0,0,0,1,10,11291
1138657182,ce5f83b5a2e190f5,20,9,4,4,4,9,1,1,10,2,12,10690
1138657182,ce7d03010257886a,116,19,6,1,1,19,0,1,0,1,2,10931
1138657182,cf123e31557cf045,61,16,6,2,3,16,0,0,2,1,13,21748
1138657182,d0f2a6ce754985ba,59,40,15,1,6,40,0,1,2,2,9,19994
1138657182,d1cd88c048048d35,17,6,2,0,1,6,0,0,4,3,12,9969
1138657182,d3b41b1a43bab836,128,8,4,0,1,8,0,0,0,1,7,10454
1138657182,d4008ab1b2419040,14,8,4,0,4,8,1,2,2,2,8,10556
1138657182,d42c215abf2a6fed,128,21,6,1,6,21,0,1,3,0,16,17130
1138657182,d476aecec7df4c2f,127,26,14,8,8,27,0,2,4,8,24,31069
1138657182,d4cabf355ccc7908,60,6,7,2,0,6,1,1,0,2,9,15742
1138657182,d4ed4eed44986bca,51,17,4,4,5,17,0,0,6,3,5,12849
1138657182,d6abe2c91a1b87ee,121,27,9,3,1,27,0,1,7,3,18,24801
1138657182,d7d018ed543ddb28,31,29,11,1,1,30,0,0,0,3,14,13988
1138657182,db518a3da7a1b901,3,7,2,0,3,7,0,0,0,0,4,4132
1138657182,dbd174e37f9c6099,7,2,4,4,1,2,0,0,0,1,8,4794
1138657182,de7498c9a569374a,24,9,3,2,2,10,0,0,0,3,6,11289
1138657182,dea62fef54c283d9,14,8,4,2,12,8,0,1,0,0,5,11963
1138657182,df5edcd30923cba1,83,25,14,4,5,25,0,0,4,4,11,24087
1138657182,e004a133f3e09e28,14,4,11,1,5,4,0,0,2,4,5,6625
1138657182,e437ac8ccd6b39bf,32,4,1,1,4,4,1,0,1,1,4,6390
1138657182,e4bc0c7be5829853,177,30,4,1,2,30,0,0,0,0,13,21318
1138657182,e5a6c9a7f3d06240,52,5,6,2,1,5,0,0,0,4,16,9322
1138657182,e77b39d38dee5b2d,85,9,3,3,2,9,0,0,0,0,10,15287
1138657182,ea25b806ada95379,7,5,7,5,7,5,0,0,0,0,11,6296
1138657182,edd6c071e7c9d3e0,111,37,12,2,6,37,0,1,2,2,11,23804
1138657182,eddd42286a3abd1c,123,20,5,2,0,20,0,0,1,3,12,13203
1138657182,ee1e8cfa368ea514,1,6,5,0,5,6,0,0,2,1,5,8813
1138657182,ee72292f1c372691,22,6,6,2,1,6,0,0,0,1,10,9880
1138657182,ef8196215feb8e37,63,5,5,0,6,5,1,0,0,3,9,9494
1138657182,f0ceafe20ce0ef0d,72,17,18,5,9,17,0,0,2,7,30,21954
1138657182,f0d9bdddaf5f69e2,125,18,5,4,4,20,2,1,0,0,17,16242
1138657182,f1abdc1c56c45747,88,13,7,4,5,13,0,0,3,2,12,13898
1138657182,f1c2d9206bf65839,23,0,7,8,7,0,0,0,4,1,7,5289
1138657182,f1c50a9edcce434d,31,5,3,1,3,5,0,0,1,1,8,8241
1138657182,f2050a7b729c67c5,135,3,4,1,1,3,0,0,1,1,2,12614
1138657182,f2420b71b7a6d086,81,21,7,6,4,21,0,0,0,1,13,19456
1138657182,f3043e397e97fc59,127,15,5,2,2,15,0,0,0,4,6,19276
1138657182,f4b3970266d7bde5,106,8,8,3,2,8,0,1,0,2,13,16980
1138657182,f6c12e188b86f6c0,7,5,6,2,1,5,0,0,0,3,4,7072
1138657182,f6ca92ca9c608262,25,13,4,0,5,13,0,0,0,0,13,12651
1138657182,f80d07509891d2d5,88,4,4,1,2,4,0,0,0,0,6,9797
1138657182,f9e54155273eda10,21,13,3,0,2,13,0,0,0,0,6,10723
1138657182,fa742ec885745478,10,6,7,5,7,6,0,0,3,0,11,7254
1138657182,fa7bebbc5b09de14,6,5,2,1,2,5,1,0,0,0,6,5227
1138657182,fb4fe9fb8c99aaa4,27,3,3,7,1,3,0,0,1,3,9,4825
1138657182,fb6846c4fc267ba9,113,18,8,0,7,18,0,0,2,1,22,22015
1138657182,fb7f93422cb4dcdb,221,53,9,3,3,53,0,1,2,1,22,29774
1138657182,fbdcac09d1d0a5b4,121,12,12,4,4,12,0,0,1,7,23,16038
1138657182,fca7189e9edb500b,41,6,2,2,2,6,1,0,0,1,1,10174
1138657182,fca836a033b1b8d9,21,17,7,2,3,17,0,0,1,0,8,11877
1138657182,febb291fbda2217d,93,17,8,2,7,17,0,0,1,4,17,14582
1138657182,ff40449e6ebb35fb,21,19,4,2,4,19,0,0,0,1,12,13167
1138657182,ffa26fc830ed923a,24,7,0,1,0,7,0,1,0,0,0,6829
1138657182,ffcad85b5a0654d8,123,21,7,3,6,21,0,0,2,3,18,20772
1147092464,002d6b317f1c78f4,174,31,15,12,10,31,0,0,2,7,9,23742
1147092464,01ebb32c81dcafce,56,11,19,4,12,13,0,1,1,3,19,12643
1147092464,0264c8bdedbe4cae,38,17,21,2,5,17,0,2,4,4,15,12859
1147092464,02a4890ee3673ff4,69,10,13,0,1,10,0,1,0,3,10,11795
1147092464,02aa8e53090841cd,78,14,16,2,6,15,0,2,1,5,18,13411
1147092464,03bd60f06d2d1262,79,19,12,3,4,19,1,0,0,6,19,12242
1147092464,03bf279ebf3e8f35,104,27,6,3,3,27,0,1,0,2,7,11879
1147092464,03fd3d57afcf6327,78,16,13,2,4,17,0,0,0,2,11,12776
1147092464,0447e6abbba5fb04,108,16,7,7,4,16,0,4,2,5,21,12703
1147092464,04ec3c46b785285b,112,16,6,3,7,16,0,0,0,3,7,12812
1147092464,04f0e9bca73ede0c,33,7,3,1,2,8,0,0,0,2,6,10291
1147092464,04f454454700538f,37,11,9,3,4,12,0,0,2,2,11,17255
1147092464,0525fdb62fa1bcf5,95,17,5,5,2,18,0,1,0,2,9,12448
1147092464,06176d026f06d90c,112,10,10,3,9,10,0,0,0,3,10,16630
1147092464,06356bdc8207f218,37,3,6,5,1,3,0,0,0,2,9,13714
1147092464,066d95d34793f4f7,34,7,4,2,4,7,0,0,0,4,7,9647
1147092464,06c7b6874a21a5df,33,10,6,2,3,10,1,2,1,1,12,14178
1147092464,07882b69fdb92993,63,10,5,1,1,10,0,1,0,2,7,9905
1147092464,07ae5806f4beea92,43,7,8,0,5,8,0,2,0,1,9,12194
1147092464,08c4a0ac3f265e0f,65,12,5,3,6,12,0,0,2,2,21,12647
1147092464,08db03ce5ddf2b2b,91,12,5,1,5,13,0,2,0,1,12,12260
1147092464,08e4349d7f7e70a8,43,1,3,2,0,1,0,1,2,1,8,11988
1147092464,0917395a2dffb5bc,26,15,12,0,7,15,0,1,1,1,9,11729
1147092464,0941407b32f99b72,70,19,14,3,3,19,0,2,3,2,21,11066
1147092464,09875960995cc600,81,21,6,0,4,22,0,0,1,1,11,13838
1147092464,0a0deea68854d02f,12,8,11,2,5,8,0,0,0,2,11,9076
1147092464,0a1430770569cf59,97,16,13,4,2,16,0,0,3,1,7,11336
1147092464,0a573b4ac937ea04,77,6,6,0,2,6,0,0,0,2,7,11005
1147092464,0ae859342a531c0e,77,11,7,6,6,11,0,2,1,2,16,12088
1147092464,0b1b1a3bf3b7bae4,30,4,6,1,9,4,0,0,0,1,10,12173
1147092464,0b597218cf326bf6,32,6,18,3,8,6,0,0,1,3,14,11267
1147092464,0b73c79db70e1098,78,14,12,9,7,14,0,2,0,3,23,11690
1147092464,0be6e400f5bed1d5,41,31,15,0,3,31,0,0,0,3,7,9006
1147092464,0ca46189034da1a5,77,21,5,1,10,21,0,0,0,1,8,11662
1147092464,0e6922008852ed9a,69,11,4,1,4,11,0,0,0,2,7,10426
1147092464,0ec6448fef0bd1ce,27,7,9,3,3,7,0,0,0,3,9,10089
1147092464,0f26317871993e08,19,9,4,2,2,9,0,0,1,1,4,11410
1147092464,0f68048136a4efa8,46,13,9,3,6,13,1,1,1,2,12,12070
1147092464,106ede6eeb238a6d,91,26,25,1,13,26,0,0,2,5,30,29902
1147092464,1178cf578973cba2,57,15,9,0,4,15,0,3,1,5,7,11495
1147092464,124841cc8affde4d,21,6,11,4,3,7,0,0,0,3,16,8674
1147092464,1293906431f1dff5,74,8,4,0,2,8,0,0,1,1,15,11546
1147092464,129fdc2e881dc2e6,63,13,8,2,7,14,1,2,2,2,10,11235
1147092464,12ba181fdf3c2ace,52,12,10,1,4,12,0,0,3,2,11,10569
1147092464,1409e20ef3a6e57c,44,8,4,3,3,8,0,1,0,2,7,11658
1147092464,14b66de6166e4bd8,56,23,6,2,3,23,4,0,1,1,8,12652
1147092464,14c8dc50ae6cfba1,48,12,6,3,7,12,0,2,1,5,10,10805
1147092464,14fafb965911b1cf,56,13,5,4,8,13,0,0,1,1,10,10270
1147092464,155a89183a4c46c9,31,10,4,2,3,10,0,0,1,0,4,14343
1147092464,15941f845b2e4750,56,6,4,1,2,6,0,0,2,3,5,10127
1147092464,164c7629d21bc228,32,8,4,2,3,8,0,0,0,1,8,6723
1147092464,171d0a5a1802cec0,37,10,6,0,4,10,0,0,1,5,6,13906
1147092464,17d5d4eed10999dc,14,8,12,1,4,8,0,0,0,0,12,10311
1147092464,18d3cba7c13c634d,58,10,12,5,4,10,0,2,0,4,9,13048
1147092464,190425d552384005,99,14,6,3,1,14,0,0,2,1,8,12233
1147092464,19b3e77f0e8175a9,48,13,2,1,8,13,0,0,0,2,5,9704
1147092464,1a46f486434dfdb7,26,18,6,0,2,18,0,0,1,2,7,11845
1147092464,1af06cb1c7fa67c8,96,16,7,2,3,16,0,0,1,4,21,13331
1147092464,1b57280f04a20bae,54,13,8,2,2,13,0,3,1,3,15,12990
1147092464,1c55cd30393c3556,71,9,16,3,2,9,0,2,2,4,9,12814
1147092464,1d06954c9f9a5b6c,47,10,12,3,8,10,0,2,6,2,12,11703
1147092464,1d623dc20a68e278,86,16,11,2,4,16,0,0,0,4,20,10064
1147092464,1d8df42b17dfbb29,20,12,5,2,3,12,0,0,0,1,8,11575
1147092464,1db345ef0c318cfd,87,20,8,2,5,20,0,0,0,1,10,12130
1147092464,1e23116f6b0f92db,85,18,11,2,5,18,0,2,0,3,8,13132
1147092464,1e39c2c1d5eeda6d,17,8,9,0,5,8,0,0,1,2,7,8821
1147092464,1ea1976e71f63294,68,10,14,2,8,10,0,2,0,2,22,12408
1147092464,207bb134fc87febf,161,29,6,1,3,29,0,1,0,2,15,13950
1147092464,20dfe92aa59e47c4,45,17,18,4,5,17,1,0,2,2,16,13591
1147092464,21f8ac155125fb64,14,1,2,0,0,1,0,0,1,1,2,7753
1147092464,23202db7c83606cc,92,14,8,2,6,14,0,3,5,2,12,12802
1147092464,23b698a17958599e,37,13,3,1,4,13,0,0,1,2,10,14164
1147092464,24b9e544b703953e,36,7,10,1,1,7,0,1,2,4,13,13294
1147092464,2513960cb87f82cc,122,27,15,4,5,27,1,2,0,5,12,14417
1147092464,2535bfcf78b3fdd3,30,34,11,5,7,34,2,0,4,4,39,16286
1147092464,25936725dcca3f11,95,16,9,2,5,17,0,1,3,1,12,11194
1147092464,26d819e559b7cdce,65,6,10,2,2,7,0,0,0,3,10,12340
1147092464,2738fdfc37801797,64,16,10,0,3,16,0,2,1,2,13,10841
1147092464,277a03d8de15f87b,71,9,9,1,3,9,0,2,0,1,17,11413
1147092464,2791f59fde3a1852,80,40,15,3,0,40,0,0,0,1,10,11384
1147092464,27f9573864dc7f14,57,16,8,1,7,16,0,0,0,5,13,11092
1147092464,286fd163d0e4bfd3,46,8,7,1,5,8,0,0,1,3,11,11074
1147092464,29068fb54928605b,53,16,12,3,8,16,0,1,4,3,15,9390
1147092464,293358c0d2a1be65,38,15,16,2,7,15,0,1,0,2,13,11103
1147092464,29f6ac052b41bad0,62,25,8,2,8,25,0,1,1,4,9,11424
1147092464,2a1635cfc0ac295c,49,7,14,2,3,7,1,0,7,3,11,11993
1147092464,2b0010e01216ddd0,51,11,17,0,2,12,1,0,0,3,17,12161
1147092464,2b323d09f8e2b600,111,17,10,0,3,17,0,3,1,2,13,13884
1147092464,2b32a78a846af01b,62,23,13,1,5,23,0,0,2,0,15,16665
1147092464,2b36ce04d62b9682,54,7,16,2,7,7,0,0,0,2,10,12899
1147092464,2b57c7a259548cb6,47,20,7,0,2,20,0,0,1,4,11,13732
1147092464,2b751c4e0112faef,34,6,11,5,4,6,0,0,2,4,9,11175
1147092464,2c1ab2e48d7b117e,21,10,8,2,7,10,0,1,3,1,15,10230
1147092464,2c6db420c6caedc5,53,12,3,3,6,12,0,0,1,2,5,10670
1147092464,2d0e41a0de20a5e3,73,19,6,3,4,19,0,0,2,2,7,11561
1147092464,2d58f6279734629a,83,20,15,5,6,20,0,1,0,4,8,12413
1147092464,2d8462d7f5920bf2,43,13,3,2,8,13,0,0,1,2,6,12182
1147092464,2d9482fd9fddcba3,72,6,8,1,5,6,0,1,3,4,9,11734
1147092464,2ed5610399ee14b5,56,8,11,1,5,8,0,0,1,2,12,11562
1147092464,2f8fde4e5be966f3,43,15,10,2,5,15,0,3,0,2,13,13114
1147092464,3011dad247d7eff3,26,0,5,1,1,0,0,0,0,0,8,10431
1147092464,30758dd3a6d7a9e3,46,11,4,5,2,11,0,0,1,1,9,12933
1147092464,30e6785c33df90e5,45,23,13,0,7,23,0,0,2,0,7,17532
1147092464,30e9296f1a631bf8,60,31,12,2,4,31,0,0,1,2,9,14914
1147092464,30f4726e57273fe6,57,8,8,1,0,8,0,0,1,1,13,10200
1147092464,3204a5bb30c81de7,84,30,7,2,7,30,0,0,2,3,21,13738
1147092464,32132e3a6ba5c908,48,14,10,4,7,14,0,0,1,3,11,10717
1147092464,33052b916568ffb2,42,22,14,4,4,22,0,2,1,1,10,11703
1147092464,3323fa8a18628522,27,11,8,3,9,11,0,0,0,3,8,12232
1147092464,332560f1b516921a,62,13,8,1,8,13,0,0,0,2,10,9536
1147092464,341838ffe02670fd,49,22,23,1,5,22,0,2,1,3,22,12549
1147092464,34c9b21387f4cea3,73,21,17,2,3,21,0,1,1,3,22,12868
1147092464,357362f1d3234ca8,60,12,8,1,5,12,0,3,2,2,17,13540
1147092464,368baf732724e61a,30,17,10,2,1,17,0,0,0,1,12,10254
1147092464,37225190d770125d,34,8,17,2,8,8,1,0,1,2,25,13863
1147092464,37897a3f11f46b4c,105,10,10,2,7,10,0,0,1,2,13,10976
1147092464,37ed7461c80ba3be,37,12,8,2,7,12,0,0,1,4,5,12675
1147092464,37f826f70a92bbbc,186,26,19,5,2,26,2,2,4,7,17,13937
1147092464,38117c375ba266a8,108,28,14,1,2,28,0,0,0,2,12,15652
1147092464,384b94a38418ea31,55,13,7,1,4,13,4,0,1,3,9,10731
1147092464,3875de932a7992f5,76,9,8,0,3,9,0,0,0,3,8,11521
1147092464,388224cb05e29641,34,13,2,3,4,13,0,2,1,6,13,12140
1147092464,3923c00dcbfc973a,61,12,6,2,3,12,0,0,3,2,26,10667
1147092464,39548d49cd3cbe8c,4,0,4,0,1,0,0,0,0,0,7,2168
1147092464,3a09cbaf13913f87,46,25,6,2,6,25,0,0,1,2,11,16441
1147092464,3c0b0ec73a93f2f4,64,4,6,1,3,4,0,0,2,2,4,9388
1147092464,3ce4fe698b9df536,188,16,17,3,5,17,0,2,1,7,23,19813
1147092464,3d2e519075af9cd6,43,13,17,5,9,13,2,2,1,4,13,14128
1147092464,3d49321b74f8a27c,37,14,10,4,7,14,1,0,2,5,9,14230
1147092464,3e2657c7203b072a,22,12,4,2,6,12,0,0,0,2,7,5602
1147092464,3f70aa43fa97cc64,62,17,6,1,4,17,0,0,0,2,10,10842
1147092464,3f868246ec1c1672,64,17,11,3,5,17,0,0,0,3,12,11023
1147092464,3fdecbd02b8dee5b,170,13,7,2,2,13,0,1,1,2,8,11075
1147092464,41bfa80b31d1611e,45,15,3,1,4,15,1,0,2,3,11,10176
1147092464,426b328cc846ffbc,4,2,9,1,0,2,0,2,0,0,5,2236
1147092464,4280f69fc19bcf08,27,14,9,3,3,14,10,0,0,2,6,13858
1147092464,428c9b7b084bc746,58,14,8,1,1,15,0,0,1,6,2,11847
1147092464,428f8e15a1739ef0,54,17,13,3,5,17,0,2,0,3,16,9428
1147092464,444e3f95fb897455,50,32,21,1,7,32,0,0,0,2,4,11872
1147092464,44f1a4b1f4574ff8,47,20,6,1,6,22,0,0,1,1,6,14785
1147092464,45350bdb5b805ccc,87,9,12,8,5,9,0,2,3,3,23,12529
1147092464,463d81847471f6c2,17,1,5,0,7,1,0,0,0,3,10,4454
1147092464,468e0fa922e850a1,75,11,5,2,2,11,0,0,3,3,4,10639
1147092464,46c6654a876a9c44,166,25,3,2,4,25,0,0,1,3,8,11429
1147092464,46f66d23f1fb581f,66,22,4,3,2,22,0,0,0,3,11,11029
1147092464,472b3b694f051f57,46,10,10,3,4,10,0,2,1,3,15,12387
1147092464,476b21846889ff67,53,13,7,1,3,13,1,0,0,4,5,12649
1147092464,47bff203881bae94,49,13,13,2,3,14,1,0,4,2,19,12845
1147092464,47dce78319eb49d9,53,16,6,5,2,16,0,2,0,5,15,11199
1147092464,482326ba306cf135,53,12,16,1,2,12,2,2,1,8,15,12782
1147092464,4854fc4e983ac91c,50,17,9,4,6,17,0,2,2,6,13,11368
1147092464,48a5cbfd18f21932,59,13,16,3,15,13,0,0,0,0,19,15036
1147092464,491be6c9595e10e7,89,17,14,4,6,18,1,0,1,4,11,13657
1147092464,4b3bc43dc1e489da,66,15,8,4,7,15,0,0,0,2,11,10575
1147092464,4b9d08cba0503700,15,12,8,1,1,12,0,0,0,1,9,9217
1147092464,4bbb1509572d7a26,66,20,12,1,3,21,0,2,1,2,13,13491
1147092464,4c642377ca579b05,101,9,17,1,3,9,0,2,1,1,12,12094
1147092464,4cba8625958a8a5b,106,7,9,7,7,7,0,0,2,4,10,12642
1147092464,4d3e748e1d3ae981,65,13,14,12,2,13,2,1,4,8,18,12717
1147092464,4d4d6d8fb0decd72,100,23,18,3,1,24,0,1,2,3,22,14751
1147092464,4dd70fb56404ddea,44,11,5,3,2,12,0,1,2,1,7,7646
1147092464,4df61a97e30ecfda,33,11,8,4,2,12,0,0,0,5,4,10609
1147092464,4dfa1e7cfbe5dd8f,76,26,12,4,5,26,0,2,1,3,13,13730
1147092464,4e53b9520a159a70,56,8,10,1,1,8,0,0,1,3,8,10352
1147092464,4eb0e0f9af83ed7a,86,26,9,0,3,26,0,1,2,5,11,14922
1147092464,4f24693899d7ba91,15,7,5,1,2,7,0,0,1,1,4,6390
1147092464,4fde90d211b66e9c,70,18,9,3,7,18,0,3,1,1,12,12282
1147092464,50c553945bd59dd8,54,13,10,4,5,13,0,0,1,5,7,10615
1147092464,526bc143a7032dd9,94,16,11,2,5,16,0,0,2,2,10,12015
1147092464,52a7831a202a89e1,89,11,12,1,4,13,0,0,2,4,16,10765
1147092464,530439d5668a4b65,133,24,15,1,13,25,4,2,4,5,23,34387
1147092464,530ba4ce1a574c10,39,19,10,1,3,19,0,0,2,2,10,12263
