chunk_id,politics,ideology,ternary
d41fa4869259c3c0_27,Yes,strongly_liberal,-1
e9ee23e32a2cee74_7,No,,
a2c5a83aac9dbbef_74,Yes,slightly_liberal,-1
83452cf602ec6b0a_93,Yes,strongly_liberal,-1
a2c5a83aac9dbbef_6,Yes,slightly_conservative,1
d41fa4869259c3c0_81,Yes,slightly_liberal,-1
83452cf602ec6b0a_1,Yes,moderate,0
83452cf602ec6b0a_12,Yes,slightly_liberal,-1
a2c5a83aac9dbbef_48,Yes,slightly_liberal,-1
83452cf602ec6b0a_64,Yes,slightly_liberal,-1
83452cf602ec6b0a_81,No,,
d41fa4869259c3c0_92,Yes,slightly_liberal,-1
e9ee23e32a2cee74_74,Yes,moderately_liberal,-1
a2c5a83aac9dbbef_96,No,,
a2c5a83aac9dbbef_10,Yes,strongly_liberal,-1
d41fa4869259c3c0_100,Yes,slightly_liberal,-1
d339f0c3b1a015db_45,No,,
e9ee23e32a2cee74_66,Yes,moderate,0
d41fa4869259c3c0_48,Yes,strongly_liberal,-1
83452cf602ec6b0a_52,Yes,moderate,0
e9ee23e32a2cee74_4,Yes,moderate,0
a2c5a83aac9dbbef_84,Yes,moderate,0
83452cf602ec6b0a_38,Yes,strongly_liberal,-1
d070c0c224c39ae4_69,Yes,moderate,0
1a3ededc16b2bc94_3,Yes,moderate,0
d41fa4869259c3c0_73,Yes,moderately_liberal,-1
4eb87384383af764_39,Yes,slightly_liberal,-1
d339f0c3b1a015db_9,Yes,strongly_liberal,-1
1a3ededc16b2bc94_78,Yes,strongly_liberal,-1
d070c0c224c39ae4_25,Yes,slightly_liberal,-1
d339f0c3b1a015db_71,No,,
d339f0c3b1a015db_58,Yes,strongly_liberal,-1
d070c0c224c39ae4_32,Yes,slightly_liberal,-1
4eb87384383af764_20,Yes,slightly_liberal,-1
d339f0c3b1a015db_47,No,,
1a3ededc16b2bc94_101,Yes,strongly_liberal,-1
4eb87384383af764_70,Yes,strongly_liberal,-1
1a3ededc16b2bc94_15,Yes,strongly_conservative,1
d339f0c3b1a015db_16,No,,
4eb87384383af764_76,Yes,strongly_conservative,1
d070c0c224c39ae4_26,Yes,moderately_liberal,-1
1a3ededc16b2bc94_51,Yes,slightly_liberal,-1
d339f0c3b1a015db_12,No,,
4eb87384383af764_58,Yes,strongly_liberal,-1
d070c0c224c39ae4_1,Yes,moderate,0
1a3ededc16b2bc94_67,Yes,moderate,0
4eb87384383af764_43,Yes,moderate,0
1a3ededc16b2bc94_103,No,,
d070c0c224c39ae4_10,Yes,strongly_liberal,-1
d339f0c3b1a015db_69,Yes,strongly_liberal,-1
d339f0c3b1a015db_5,No,,
4eb87384383af764_101,Yes,slightly_liberal,-1
4eb87384383af764_59,Yes,moderate,0
1a3ededc16b2bc94_49,Yes,strongly_liberal,-1
1a3ededc16b2bc94_25,Yes,strongly_liberal,-1
d339f0c3b1a015db_92,Yes,moderate,0
d070c0c224c39ae4_31,Yes,strongly_liberal,-1
4eb87384383af764_31,Yes,strongly_liberal,-1
1a3ededc16b2bc94_89,Yes,slightly_liberal,-1
d070c0c224c39ae4_12,Yes,slightly_liberal,-1
d070c0c224c39ae4_74,Yes,moderately_conservative,1
07e958a5a87a0d7f_5,No,,
d070c0c224c39ae4_71,Yes,moderate,0
4eb87384383af764_28,Yes,moderate,0
299c1bdf0d1a82a0_3,Yes,strongly_liberal,-1
d8ce348a82a42854_28,Yes,strongly_liberal,-1
299c1bdf0d1a82a0_51,Yes,strongly_liberal,-1
d8ce348a82a42854_14,Yes,moderately_liberal,-1
07e958a5a87a0d7f_32,Yes,strongly_liberal,-1
299c1bdf0d1a82a0_66,Yes,strongly_liberal,-1
07e958a5a87a0d7f_25,Yes,moderate,0
d8ce348a82a42854_76,Yes,strongly_conservative,1
07e958a5a87a0d7f_41,No,,
299c1bdf0d1a82a0_30,Yes,moderately_conservative,1
07e958a5a87a0d7f_27,Yes,moderate,0
299c1bdf0d1a82a0_26,Yes,slightly_liberal,-1
07e958a5a87a0d7f_91,No,,
299c1bdf0d1a82a0_61,Yes,moderately_liberal,-1
d8ce348a82a42854_63,Yes,moderate,0
d8ce348a82a42854_84,Yes,moderate,0
d8ce348a82a42854_24,Yes,strongly_liberal,-1
299c1bdf0d1a82a0_10,Yes,strongly_liberal,-1
d8ce348a82a42854_70,Yes,moderately_liberal,-1
07e958a5a87a0d7f_2,No,,
d8ce348a82a42854_85,Yes,strongly_liberal,-1
299c1bdf0d1a82a0_16,Yes,strongly_liberal,-1
07e958a5a87a0d7f_42,No,,
299c1bdf0d1a82a0_46,Yes,moderate,0
07e958a5a87a0d7f_22,Yes,moderate,0
07e958a5a87a0d7f_17,No,,
d8ce348a82a42854_23,Yes,moderate,0
07e958a5a87a0d7f_6,Yes,moderate,0
299c1bdf0d1a82a0_65,Yes,moderately_liberal,-1
d8ce348a82a42854_20,Yes,strongly_liberal,-1
299c1bdf0d1a82a0_20,Yes,strongly_liberal,-1
299c1bdf0d1a82a0_77,No,,
d8ce348a82a42854_26,Yes,moderate,0
a10fde6d854ae1ac_6,No,,
299c1bdf0d1a82a0_59,Yes,strongly_liberal,-1
07e958a5a87a0d7f_4,Yes,moderate,0
d8ce348a82a42854_65,Yes,moderate,0
815919fb5770f96b_45,No,,
07e958a5a87a0d7f_62,Yes,strongly_liberal,-1
d8ce348a82a42854_15,Yes,strongly_liberal,-1
299c1bdf0d1a82a0_4,Yes,moderate,0
484d32d5c630926d_101,Yes,slightly_liberal,-1
e3b8a09ec4a52830_87,Yes,moderate,0
4a1536c10a1f33d4_35,Yes,moderate,0
a10fde6d854ae1ac_24,Yes,strongly_liberal,-1
484d32d5c630926d_97,Yes,strongly_liberal,-1
4a1536c10a1f33d4_41,Yes,slightly_liberal,-1
815919fb5770f96b_36,Yes,strongly_liberal,-1
a10fde6d854ae1ac_92,Yes,strongly_liberal,-1
484d32d5c630926d_73,Yes,slightly_liberal,-1
4a1536c10a1f33d4_54,Yes,strongly_liberal,-1
e3b8a09ec4a52830_73,Yes,strongly_liberal,-1
e3b8a09ec4a52830_58,Yes,moderate,0
a10fde6d854ae1ac_43,No,,
815919fb5770f96b_3,Yes,strongly_liberal,-1
a10fde6d854ae1ac_47,Yes,strongly_liberal,-1
484d32d5c630926d_34,Yes,strongly_liberal,-1
e3b8a09ec4a52830_39,Yes,strongly_liberal,-1
4a1536c10a1f33d4_18,Yes,moderate,0
4a1536c10a1f33d4_42,Yes,strongly_liberal,-1
e3b8a09ec4a52830_1,No,,
e3b8a09ec4a52830_49,Yes,moderate,0
484d32d5c630926d_86,Yes,moderate,0
815919fb5770f96b_56,Yes,slightly_liberal,-1
815919fb5770f96b_10,Yes,moderate,0
a10fde6d854ae1ac_3,Yes,moderate,0
484d32d5c630926d_5,Yes,moderate,0
4a1536c10a1f33d4_40,No,,
4a1536c10a1f33d4_66,Yes,strongly_liberal,-1
484d32d5c630926d_75,No,,
a10fde6d854ae1ac_57,Yes,slightly_liberal,-1
815919fb5770f96b_15,No,,
484d32d5c630926d_22,Yes,strongly_liberal,-1
815919fb5770f96b_70,Yes,moderately_conservative,1
e3b8a09ec4a52830_42,Yes,slightly_liberal,-1
a10fde6d854ae1ac_100,Yes,moderate,0
4a1536c10a1f33d4_67,Yes,strongly_liberal,-1
e3b8a09ec4a52830_14,Yes,slightly_liberal,-1
6224d36b2da1d7e4_59,Yes,strongly_conservative,1
815919fb5770f96b_60,Yes,slightly_liberal,-1
76316b90877470a5_38,Yes,slightly_liberal,-1
2aa81af2103447fc_85,Yes,strongly_liberal,-1
1476047c9635375b_86,No,,
1476047c9635375b_61,Yes,strongly_liberal,-1
289f8643d0790e9b_13,Yes,strongly_liberal,-1
76316b90877470a5_19,Yes,slightly_liberal,-1
76316b90877470a5_72,No,,
6224d36b2da1d7e4_3,Yes,moderate,0
2aa81af2103447fc_21,Yes,moderate,0
1476047c9635375b_18,No,,
289f8643d0790e9b_25,Yes,strongly_liberal,-1
6224d36b2da1d7e4_23,Yes,strongly_liberal,-1
289f8643d0790e9b_39,Yes,moderate,0
2aa81af2103447fc_50,Yes,moderate,0
6224d36b2da1d7e4_30,Yes,moderate,0
76316b90877470a5_46,Yes,moderate,0
2aa81af2103447fc_34,Yes,strongly_liberal,-1
1476047c9635375b_87,Yes,moderate,0
289f8643d0790e9b_22,Yes,moderate,0
2aa81af2103447fc_28,Yes,strongly_liberal,-1
6224d36b2da1d7e4_28,Yes,moderate,0
76316b90877470a5_41,Yes,moderate,0
1476047c9635375b_46,No,,
1476047c9635375b_67,Yes,slightly_liberal,-1
289f8643d0790e9b_64,Yes,strongly_conservative,1
1476047c9635375b_40,No,,
6224d36b2da1d7e4_95,Yes,strongly_liberal,-1
2aa81af2103447fc_48,Yes,moderate,0
289f8643d0790e9b_89,Yes,strongly_liberal,-1
76316b90877470a5_21,Yes,slightly_liberal,-1
6224d36b2da1d7e4_11,Yes,strongly_liberal,-1
2aa81af2103447fc_91,Yes,strongly_liberal,-1
76316b90877470a5_75,Yes,strongly_liberal,-1
289f8643d0790e9b_5,Yes,moderate,0
03176724d7ec2103_21,No,,
76316b90877470a5_43,Yes,moderate,0
6224d36b2da1d7e4_20,Yes,strongly_liberal,-1
0ae1271c90491530_8,No,,
2aa81af2103447fc_35,Yes,moderate,0
03176724d7ec2103_16,No,,
7ffe5f48248f8088_16,No,,
1476047c9635375b_68,Yes,moderately_conservative,1
289f8643d0790e9b_26,Yes,slightly_liberal,-1
0ae1271c90491530_16,No,,
f666ae0ebb02a1db_91,No,,
f3d31852639f2a6b_21,Yes,strongly_liberal,-1
03176724d7ec2103_47,No,,
f666ae0ebb02a1db_54,Yes,slightly_liberal,-1
0ae1271c90491530_61,No,,
03176724d7ec2103_8,No,,
0ae1271c90491530_6,No,,
f3d31852639f2a6b_22,Yes,moderate,0
f3d31852639f2a6b_66,No,,
7ffe5f48248f8088_88,Yes,slightly_liberal,-1
f3d31852639f2a6b_20,Yes,strongly_liberal,-1
03176724d7ec2103_49,No,,
7ffe5f48248f8088_76,Yes,strongly_liberal,-1
0ae1271c90491530_47,No,,
f666ae0ebb02a1db_8,Yes,strongly_liberal,-1
f666ae0ebb02a1db_38,Yes,strongly_liberal,-1
03176724d7ec2103_4,No,,
7ffe5f48248f8088_51,Yes,strongly_liberal,-1
0ae1271c90491530_19,No,,
f3d31852639f2a6b_44,Yes,strongly_liberal,-1
03176724d7ec2103_37,No,,
7ffe5f48248f8088_25,No,,
f666ae0ebb02a1db_60,Yes,strongly_conservative,1
f3d31852639f2a6b_114,No,,
7ffe5f48248f8088_84,Yes,strongly_liberal,-1
0ae1271c90491530_18,No,,
f3d31852639f2a6b_102,Yes,moderate,0
03176724d7ec2103_23,No,,
f666ae0ebb02a1db_5,Yes,strongly_liberal,-1
0ae1271c90491530_37,No,,
f666ae0ebb02a1db_9,Yes,moderately_liberal,-1
7ffe5f48248f8088_77,Yes,slightly_liberal,-1
f3d31852639f2a6b_79,Yes,strongly_liberal,-1
f666ae0ebb02a1db_16,Yes,strongly_liberal,-1
7ffe5f48248f8088_40,Yes,slightly_conservative,1
0f9d4daf6d5267f8_93,Yes,strongly_liberal,-1
c52e254205cebdf2_37,Yes,slightly_liberal,-1
03a91d95f0c2aade_47,Yes,slightly_liberal,-1
8e597fa807102e83_30,Yes,strongly_liberal,-1
c52e254205cebdf2_47,No,,
3a19ce3281536702_71,Yes,strongly_liberal,-1
0f9d4daf6d5267f8_33,Yes,strongly_liberal,-1
0f9d4daf6d5267f8_49,No,,
8e597fa807102e83_21,Yes,strongly_liberal,-1
8e597fa807102e83_5,No,,
03a91d95f0c2aade_10,Yes,moderate,0
3a19ce3281536702_74,Yes,strongly_liberal,-1
8e597fa807102e83_39,Yes,moderate,0
c52e254205cebdf2_66,Yes,strongly_liberal,-1
3a19ce3281536702_67,Yes,slightly_liberal,-1
03a91d95f0c2aade_83,Yes,moderate,0
0f9d4daf6d5267f8_50,Yes,moderate,0
c52e254205cebdf2_36,Yes,strongly_liberal,-1
03a91d95f0c2aade_7,Yes,moderate,0
3a19ce3281536702_14,Yes,moderate,0
0f9d4daf6d5267f8_15,Yes,strongly_liberal,-1
03a91d95f0c2aade_14,Yes,moderate,0
c52e254205cebdf2_6,Yes,moderately_liberal,-1
8e597fa807102e83_77,Yes,strongly_liberal,-1
3a19ce3281536702_26,Yes,slightly_liberal,-1
c52e254205cebdf2_50,Yes,strongly_liberal,-1
0f9d4daf6d5267f8_88,Yes,strongly_liberal,-1
8e597fa807102e83_42,Yes,slightly_liberal,-1
03a91d95f0c2aade_6,Yes,slightly_liberal,-1
3a19ce3281536702_16,Yes,strongly_liberal,-1
3a19ce3281536702_5,No,,
0f9d4daf6d5267f8_40,Yes,moderately_liberal,-1
c52e254205cebdf2_35,Yes,moderate,0
8e597fa807102e83_49,Yes,moderate,0
03a91d95f0c2aade_62,Yes,strongly_liberal,-1
5e62667e2318f461_29,No,,
0f9d4daf6d5267f8_51,Yes,slightly_liberal,-1
8e597fa807102e83_37,Yes,moderately_liberal,-1
c52e254205cebdf2_88,Yes,moderate,0
3a19ce3281536702_15,Yes,strongly_liberal,-1
3bb3a32f5ae407d7_77,Yes,strongly_liberal,-1
aaf0058b9a7956cd_29,Yes,moderate,0
9a701dbacd63b77d_36,Yes,strongly_liberal,-1
3bb3a32f5ae407d7_69,No,,
3bb3a32f5ae407d7_74,Yes,strongly_liberal,-1
aaf0058b9a7956cd_21,Yes,moderate,0
03a91d95f0c2aade_29,Yes,slightly_conservative,1
5e62667e2318f461_44,Yes,strongly_liberal,-1
9a701dbacd63b77d_35,Yes,strongly_liberal,-1
aaf0058b9a7956cd_69,Yes,slightly_liberal,-1
5e62667e2318f461_50,Yes,moderate,0
9a701dbacd63b77d_34,Yes,strongly_liberal,-1
3bb3a32f5ae407d7_108,Yes,slightly_liberal,-1
aaf0058b9a7956cd_51,Yes,slightly_liberal,-1
9a701dbacd63b77d_25,Yes,moderate,0
5e62667e2318f461_20,Yes,strongly_conservative,1
aaf0058b9a7956cd_61,Yes,moderate,0
3bb3a32f5ae407d7_33,Yes,moderate,0
5e62667e2318f461_3,Yes,strongly_liberal,-1
9a701dbacd63b77d_21,Yes,strongly_liberal,-1
3bb3a32f5ae407d7_40,Yes,moderate,0
aaf0058b9a7956cd_59,Yes,moderate,0
5e62667e2318f461_79,Yes,strongly_liberal,-1
9a701dbacd63b77d_28,Yes,strongly_liberal,-1
3bb3a32f5ae407d7_49,Yes,moderate,0
5e62667e2318f461_60,Yes,strongly_liberal,-1
9a701dbacd63b77d_65,Yes,moderate,0
aaf0058b9a7956cd_6,Yes,slightly_liberal,-1
aaf0058b9a7956cd_8,Yes,strongly_liberal,-1
3bb3a32f5ae407d7_47,Yes,slightly_liberal,-1
5e62667e2318f461_4,No,,
9a701dbacd63b77d_55,No,,
9a701dbacd63b77d_50,Yes,strongly_liberal,-1
5e62667e2318f461_10,Yes,strongly_liberal,-1
3bb3a32f5ae407d7_116,Yes,moderate,0
aaf0058b9a7956cd_5,Yes,moderate,0
3bb3a32f5ae407d7_114,Yes,slightly_liberal,-1
aaf0058b9a7956cd_65,Yes,moderate,0
6f6fad045ec011ed_75,No,,
9a701dbacd63b77d_23,Yes,strongly_liberal,-1
5e62667e2318f461_52,Yes,moderate,0
be7eefdf9748a975_3,Yes,strongly_liberal,-1
a75f8a6557a265a2_23,Yes,slightly_liberal,-1
fe052d433039b2ec_74,Yes,strongly_liberal,-1
ed058e46b0f2edeb_41,Yes,strongly_liberal,-1
abea0361a94ed5c2_16,Yes,slightly_liberal,-1
ed058e46b0f2edeb_6,No,,
a75f8a6557a265a2_28,Yes,slightly_liberal,-1
be7eefdf9748a975_56,Yes,strongly_liberal,-1
fe052d433039b2ec_94,Yes,strongly_liberal,-1
a75f8a6557a265a2_20,Yes,strongly_liberal,-1
abea0361a94ed5c2_27,Yes,slightly_liberal,-1
6f6fad045ec011ed_90,Yes,slightly_liberal,-1
ed058e46b0f2edeb_65,Yes,strongly_liberal,-1
be7eefdf9748a975_44,Yes,slightly_liberal,-1
fe052d433039b2ec_23,Yes,moderate,0
abea0361a94ed5c2_53,Yes,slightly_liberal,-1
6f6fad045ec011ed_89,Yes,moderate,0
a75f8a6557a265a2_57,Yes,strongly_liberal,-1
be7eefdf9748a975_61,Yes,moderate,0
fe052d433039b2ec_81,Yes,moderate,0
ed058e46b0f2edeb_16,Yes,moderately_conservative,1
abea0361a94ed5c2_68,Yes,slightly_liberal,-1
be7eefdf9748a975_11,Yes,strongly_liberal,-1
6f6fad045ec011ed_15,Yes,strongly_liberal,-1
a75f8a6557a265a2_21,Yes,moderate,0
fe052d433039b2ec_98,Yes,strongly_liberal,-1
ed058e46b0f2edeb_64,Yes,strongly_liberal,-1
abea0361a94ed5c2_43,Yes,strongly_liberal,-1
6f6fad045ec011ed_59,Yes,moderately_liberal,-1
a75f8a6557a265a2_16,Yes,moderately_liberal,-1
be7eefdf9748a975_22,Yes,strongly_liberal,-1
fe052d433039b2ec_48,Yes,strongly_liberal,-1
ed058e46b0f2edeb_97,Yes,moderate,0
991e80bc7c0447f9_0,No,,
abea0361a94ed5c2_63,Yes,moderate,0
d2326ad5bfcc2267_75,No,,
6f6fad045ec011ed_25,Yes,strongly_liberal,-1
a75f8a6557a265a2_2,Yes,moderate,0
be7eefdf9748a975_17,Yes,moderately_liberal,-1
fe052d433039b2ec_21,Yes,strongly_liberal,-1
ed058e46b0f2edeb_26,Yes,slightly_liberal,-1
8ad09539a1ce47dd_93,Yes,slightly_liberal,-1
b9a4fbb1a4edbd2c_57,Yes,moderate,0
b9a4fbb1a4edbd2c_20,No,,
8ad09539a1ce47dd_43,Yes,strongly_liberal,-1
0d3b836a63af5ab0_27,Yes,strongly_liberal,-1
991e80bc7c0447f9_31,Yes,moderate,0
991e80bc7c0447f9_79,No,,
d2326ad5bfcc2267_35,Yes,slightly_liberal,-1
0d3b836a63af5ab0_67,Yes,strongly_liberal,-1
991e80bc7c0447f9_39,Yes,moderate,0
8ad09539a1ce47dd_61,Yes,slightly_liberal,-1
b9a4fbb1a4edbd2c_72,Yes,strongly_liberal,-1
d2326ad5bfcc2267_86,Yes,strongly_liberal,-1
b9a4fbb1a4edbd2c_35,No,,
0d3b836a63af5ab0_39,Yes,strongly_liberal,-1
8ad09539a1ce47dd_58,Yes,moderate,0
b9a4fbb1a4edbd2c_97,No,,
8ad09539a1ce47dd_92,No,,
d2326ad5bfcc2267_51,Yes,moderate,0
0d3b836a63af5ab0_75,Yes,strongly_liberal,-1
8ad09539a1ce47dd_71,Yes,strongly_liberal,-1
991e80bc7c0447f9_84,Yes,strongly_liberal,-1
d2326ad5bfcc2267_85,Yes,moderate,0
991e80bc7c0447f9_37,Yes,moderate,0
b9a4fbb1a4edbd2c_50,Yes,moderate,0
b9a4fbb1a4edbd2c_34,No,,
0d3b836a63af5ab0_62,Yes,moderate,0
d2326ad5bfcc2267_28,Yes,moderate,0
d2326ad5bfcc2267_1,No,,
0d3b836a63af5ab0_21,Yes,slightly_liberal,-1
8ad09539a1ce47dd_33,Yes,strongly_liberal,-1
991e80bc7c0447f9_59,Yes,moderately_liberal,-1
b9a4fbb1a4edbd2c_8,No,,
0d3b836a63af5ab0_8,No,,
d4406301827748d2_84,No,,
0d3b836a63af5ab0_51,Yes,slightly_liberal,-1
8ad09539a1ce47dd_21,Yes,moderately_liberal,-1
991e80bc7c0447f9_72,Yes,strongly_liberal,-1
aca891f1363ffe94_18,No,,
d2326ad5bfcc2267_36,Yes,moderate,0
51a8e00a4ffb6c92_50,Yes,strongly_liberal,-1
a6bccb449cc519c2_68,Yes,moderate,0
fae876e0c250d790_49,Yes,moderate,0
ef1c7fc2e46c6583_48,Yes,moderate,0
d4406301827748d2_81,No,,
51a8e00a4ffb6c92_70,Yes,strongly_liberal,-1
a6bccb449cc519c2_91,Yes,moderately_conservative,1
d4406301827748d2_8,Yes,strongly_liberal,-1
ef1c7fc2e46c6583_26,Yes,moderately_conservative,1
fae876e0c250d790_71,Yes,slightly_liberal,-1
aca891f1363ffe94_78,Yes,strongly_liberal,-1
aca891f1363ffe94_35,No,,
51a8e00a4ffb6c92_13,Yes,strongly_liberal,-1
d4406301827748d2_28,No,,
51a8e00a4ffb6c92_0,No,,
a6bccb449cc519c2_37,Yes,slightly_liberal,-1
ef1c7fc2e46c6583_83,Yes,slightly_liberal,-1
d4406301827748d2_80,No,,
fae876e0c250d790_11,Yes,strongly_liberal,-1
a6bccb449cc519c2_80,Yes,strongly_liberal,-1
ef1c7fc2e46c6583_5,Yes,strongly_liberal,-1
aca891f1363ffe94_20,Yes,moderate,0
fae876e0c250d790_27,Yes,strongly_liberal,-1
51a8e00a4ffb6c92_42,Yes,slightly_liberal,-1
a6bccb449cc519c2_73,Yes,strongly_liberal,-1
ef1c7fc2e46c6583_68,Yes,strongly_liberal,-1
aca891f1363ffe94_56,Yes,strongly_liberal,-1
fae876e0c250d790_7,Yes,strongly_liberal,-1
51a8e00a4ffb6c92_67,Yes,moderate,0
aca891f1363ffe94_10,No,,
d4406301827748d2_7,Yes,slightly_liberal,-1
a6bccb449cc519c2_81,Yes,strongly_liberal,-1
ef1c7fc2e46c6583_15,Yes,strongly_liberal,-1
fae876e0c250d790_2,Yes,strongly_liberal,-1
51a8e00a4ffb6c92_26,Yes,moderately_liberal,-1
d4406301827748d2_78,Yes,strongly_liberal,-1
a6bccb449cc519c2_10,Yes,strongly_liberal,-1
ef1c7fc2e46c6583_13,Yes,strongly_liberal,-1
9ca87402ee5d393d_16,Yes,strongly_liberal,-1
54d397edb3f6fede_41,Yes,strongly_liberal,-1
73fbec91e46bbc56_15,Yes,moderate,0
f4f1fee539067f32_54,Yes,strongly_liberal,-1
230827ae2eff4be2_73,Yes,strongly_liberal,-1
39ba7a7ebaee0ea9_12,Yes,strongly_liberal,-1
39ba7a7ebaee0ea9_78,No,,
230827ae2eff4be2_60,No,,
9ca87402ee5d393d_77,Yes,moderate,0
73fbec91e46bbc56_59,Yes,moderate,0
54d397edb3f6fede_8,Yes,moderate,0
f4f1fee539067f32_80,Yes,moderate,0
9ca87402ee5d393d_34,Yes,slightly_liberal,-1
73fbec91e46bbc56_58,Yes,strongly_liberal,-1
54d397edb3f6fede_59,Yes,moderate,0
f4f1fee539067f32_24,Yes,slightly_liberal,-1
230827ae2eff4be2_15,Yes,strongly_liberal,-1
39ba7a7ebaee0ea9_90,Yes,moderately_liberal,-1
9ca87402ee5d393d_36,Yes,moderately_liberal,-1
73fbec91e46bbc56_37,Yes,strongly_liberal,-1
54d397edb3f6fede_76,Yes,strongly_liberal,-1
39ba7a7ebaee0ea9_21,Yes,moderate,0
f4f1fee539067f32_21,Yes,strongly_liberal,-1
f4f1fee539067f32_65,No,,
230827ae2eff4be2_10,Yes,moderate,0
9ca87402ee5d393d_68,Yes,strongly_liberal,-1
54d397edb3f6fede_60,Yes,slightly_conservative,1
73fbec91e46bbc56_21,Yes,strongly_liberal,-1
39ba7a7ebaee0ea9_93,Yes,strongly_liberal,-1
230827ae2eff4be2_79,Yes,moderate,0
73fbec91e46bbc56_53,Yes,strongly_conservative,1
9ca87402ee5d393d_70,Yes,slightly_liberal,-1
54d397edb3f6fede_33,Yes,moderate,0
f4f1fee539067f32_42,Yes,slightly_liberal,-1
39ba7a7ebaee0ea9_87,Yes,strongly_liberal,-1
230827ae2eff4be2_77,Yes,strongly_liberal,-1
9ca87402ee5d393d_20,Yes,strongly_liberal,-1
73fbec91e46bbc56_36,Yes,strongly_liberal,-1
c43f53f1afde443c_6,No,,
54d397edb3f6fede_9,Yes,strongly_liberal,-1
f4f1fee539067f32_76,Yes,slightly_liberal,-1
bf5c38bf49385b4b_76,No,,
bf5c38bf49385b4b_25,Yes,slightly_liberal,-1
fcef91b378ff9aff_72,Yes,moderate,0
372cbf0bc7b2fd2e_49,Yes,slightly_liberal,-1
a6d96d50373e23e2_1,No,,
a6d96d50373e23e2_53,Yes,strongly_liberal,-1
be8faa994d02b491_12,Yes,slightly_liberal,-1
fcef91b378ff9aff_60,Yes,slightly_liberal,-1
372cbf0bc7b2fd2e_77,Yes,slightly_liberal,-1
c43f53f1afde443c_1,No,,
c43f53f1afde443c_50,Yes,moderate,0
be8faa994d02b491_27,No,,
be8faa994d02b491_36,Yes,moderate,0
bf5c38bf49385b4b_85,Yes,strongly_liberal,-1
fcef91b378ff9aff_27,Yes,strongly_liberal,-1
372cbf0bc7b2fd2e_37,Yes,strongly_liberal,-1
a6d96d50373e23e2_42,Yes,strongly_liberal,-1
bf5c38bf49385b4b_78,Yes,slightly_liberal,-1
fcef91b378ff9aff_59,Yes,moderate,0
372cbf0bc7b2fd2e_44,Yes,strongly_liberal,-1
c43f53f1afde443c_32,Yes,strongly_liberal,-1
a6d96d50373e23e2_18,Yes,slightly_liberal,-1
be8faa994d02b491_34,No,,
be8faa994d02b491_52,Yes,moderate,0
bf5c38bf49385b4b_19,Yes,moderate,0
fcef91b378ff9aff_42,Yes,slightly_liberal,-1
fcef91b378ff9aff_82,No,,
372cbf0bc7b2fd2e_28,Yes,strongly_liberal,-1
c43f53f1afde443c_16,Yes,slightly_liberal,-1
a6d96d50373e23e2_60,Yes,strongly_liberal,-1
c43f53f1afde443c_58,No,,
be8faa994d02b491_57,No,,
fcef91b378ff9aff_20,No,,
bf5c38bf49385b4b_21,Yes,moderate,0
c43f53f1afde443c_71,No,,
372cbf0bc7b2fd2e_20,Yes,moderate,0
a6d96d50373e23e2_77,Yes,moderate,0
1e4aaeaf91850efc_50,No,,
bf5c38bf49385b4b_74,Yes,strongly_liberal,-1
372cbf0bc7b2fd2e_68,Yes,moderate,0
3bc3d9dc00055e67_53,No,,
8e1764dc02b89c82_65,Yes,strongly_liberal,-1
1e4aaeaf91850efc_45,No,,
89845151a9afcadd_34,Yes,moderate,0
d83840385a9cb7db_25,Yes,strongly_liberal,-1
1c64d5d12d82596f_47,Yes,strongly_liberal,-1
89845151a9afcadd_7,No,,
89845151a9afcadd_18,Yes,slightly_liberal,-1
8e1764dc02b89c82_67,Yes,strongly_liberal,-1
1c64d5d12d82596f_35,Yes,moderately_liberal,-1
d83840385a9cb7db_46,Yes,slightly_liberal,-1
3bc3d9dc00055e67_43,Yes,strongly_liberal,-1
8e1764dc02b89c82_64,Yes,moderate,0
1e4aaeaf91850efc_30,No,,
d83840385a9cb7db_2,Yes,strongly_liberal,-1
1e4aaeaf91850efc_78,Yes,moderately_conservative,1
1c64d5d12d82596f_74,Yes,slightly_liberal,-1
3bc3d9dc00055e67_58,No,,
8e1764dc02b89c82_5,No,,
3bc3d9dc00055e67_13,Yes,moderate,0
8e1764dc02b89c82_59,Yes,moderate,0
89845151a9afcadd_45,Yes,strongly_liberal,-1
d83840385a9cb7db_34,Yes,strongly_liberal,-1
3bc3d9dc00055e67_4,No,,
1c64d5d12d82596f_30,Yes,slightly_liberal,-1
1e4aaeaf91850efc_1,No,,
89845151a9afcadd_12,Yes,moderate,0
1e4aaeaf91850efc_56,Yes,slightly_liberal,-1
d83840385a9cb7db_41,Yes,slightly_liberal,-1
8e1764dc02b89c82_6,No,,
8e1764dc02b89c82_2,Yes,strongly_liberal,-1
1c64d5d12d82596f_10,Yes,strongly_liberal,-1
d83840385a9cb7db_63,Yes,slightly_liberal,-1
1c64d5d12d82596f_84,Yes,moderate,0
3bc3d9dc00055e67_7,Yes,strongly_liberal,-1
89845151a9afcadd_54,Yes,moderate,0
d83840385a9cb7db_12,Yes,moderately_liberal,-1
89845151a9afcadd_27,Yes,strongly_liberal,-1
1e4aaeaf91850efc_39,Yes,strongly_liberal,-1
07b5d037beb6fe4e_80,Yes,slightly_liberal,-1
f2bc8b94f7507b7d_12,Yes,moderate,0
